"Date","L1-Category","L2-Category","Segment","L1-Region","L2-Region","Value","Value 2","Count","Rate"
"2018-06-01","Technology","Phones","Home Office","South","Italy","196.11","-6.54","5","-0.0333"
"2018-06-01","Technology","Phones","Home Office","South","Spain","780.57","164.67","5","0.211"
"2018-07-01","Furniture","Bookcases","Consumer","Central","France","1579.58","29.24","12","0.0185"
"2018-07-01","Furniture","Bookcases","Consumer","Central","Germany","1318.22","203.66","4","0.1545"
"2018-07-01","Furniture","Bookcases","Consumer","South","Italy","366.12","84.15","3","0.2298"
"2018-07-01","Furniture","Bookcases","Consumer","South","Spain","997.11","237.75","8","0.2384"
"2018-07-01","Furniture","Bookcases","Corporate","Central","Austria","1100.52","352.08","3","0.3199"
"2018-07-01","Furniture","Bookcases","Corporate","Central","Germany","1361.04","196.53","9","0.1444"
"2018-07-01","Furniture","Bookcases","Corporate","South","Italy","504.09","115.92","3","0.23"
"2018-07-01","Furniture","Bookcases","Corporate","South","Spain","543.78","135.9","4","0.2499"
"2018-07-01","Furniture","Bookcases","Home Office","Central","Belgium","197.1","72.9","1","0.3699"
"2018-07-01","Furniture","Chairs","Consumer","Central","Germany","822.91","-18.35","7","-0.0223"
"2018-07-01","Furniture","Chairs","Consumer","South","Spain","157.97","39.44","3","0.2497"
"2018-07-01","Furniture","Chairs","Corporate","Central","Austria","119.64","25.08","2","0.2096"
"2018-07-01","Furniture","Chairs","Corporate","Central","Germany","2049.84","68.19","5","0.0333"
"2018-07-01","Furniture","Chairs","Home Office","Central","Netherlands","243.5","-141.44","7","-0.5809"
"2018-07-01","Furniture","Chairs","Home Office","North","United Kingdom","191.01","38.22","3","0.2001"
"2018-07-01","Furniture","Furnishings","Consumer","Central","Austria","87.9","39.54","2","0.4498"
"2018-07-01","Furniture","Furnishings","Consumer","North","United Kingdom","83.41","-4.85","3","-0.0581"
"2018-07-01","Furniture","Furnishings","Consumer","South","Spain","301.5","75.24","6","0.2496"
"2018-07-01","Furniture","Furnishings","Corporate","Central","Germany","50.7","22.8","2","0.4497"
"2018-07-01","Furniture","Furnishings","Corporate","North","Denmark","70.42","-42.26","4","-0.6002"
"2018-07-01","Furniture","Furnishings","Corporate","South","Italy","220.08","17.58","2","0.0799"
"2018-07-01","Furniture","Furnishings","Home Office","Central","Austria","165.42","46.26","3","0.2797"
"2018-07-01","Furniture","Furnishings","Home Office","Central","Belgium","550.2","241.95","5","0.4397"
"2018-07-01","Furniture","Tables","Consumer","Central","Germany","915.12","-98.55","3","-0.1077"
"2018-07-01","Furniture","Tables","Home Office","North","Sweden","1363.9","-1864.1","5","-1"
"2018-07-01","Office Supplies","Appliances","Consumer","Central","France","746.82","8.28","3","0.0111"
"2018-07-01","Office Supplies","Appliances","Consumer","Central","Germany","976.13","35.18","6","0.036"
"2018-07-01","Office Supplies","Appliances","Consumer","North","United Kingdom","523.34","203.51","7","0.3889"
"2018-07-01","Office Supplies","Appliances","Consumer","South","Spain","170.64","20.4","4","0.1195"
"2018-07-01","Office Supplies","Appliances","Corporate","Central","France","2110.16","245.72","9","0.1164"
"2018-07-01","Office Supplies","Appliances","Corporate","Central","Germany","262.17","98.97","5","0.3775"
"2018-07-01","Office Supplies","Appliances","Home Office","North","United Kingdom","200.97","74.34","3","0.3699"
"2018-07-01","Office Supplies","Art","Consumer","Central","Austria","71.01","11.37","4","0.1601"
"2018-07-01","Office Supplies","Art","Consumer","Central","France","412.65","135.39","12","0.3281"
"2018-07-01","Office Supplies","Art","Consumer","Central","Germany","380.46","146.94","12","0.3862"
"2018-07-01","Office Supplies","Art","Consumer","Central","Netherlands","43.83","-32.49","3","-0.7413"
"2018-07-01","Office Supplies","Art","Consumer","North","Sweden","67.05","-41.58","3","-0.6201"
"2018-07-01","Office Supplies","Art","Consumer","North","United Kingdom","296.46","55.14","13","0.186"
"2018-07-01","Office Supplies","Art","Consumer","South","Italy","95.16","4.74","2","0.0498"
"2018-07-01","Office Supplies","Art","Consumer","South","Spain","624.42","11.28","15","0.0181"
"2018-07-01","Office Supplies","Art","Corporate","Central","Germany","88.65","0","3","0"
"2018-07-01","Office Supplies","Art","Corporate","South","Italy","441.45","119.25","9","0.2701"
"2018-07-01","Office Supplies","Art","Corporate","South","Spain","52.08","17.7","2","0.3399"
"2018-07-01","Office Supplies","Art","Home Office","Central","Belgium","73.53","29.34","3","0.399"
"2018-07-01","Office Supplies","Art","Home Office","Central","France","76.05","20.52","3","0.2698"
"2018-07-01","Office Supplies","Art","Home Office","Central","Germany","61.92","27.18","6","0.439"
"2018-07-01","Office Supplies","Art","Home Office","Central","Netherlands","63.38","-29.18","5","-0.4604"
"2018-07-01","Office Supplies","Art","Home Office","North","Sweden","32.19","-7.77","2","-0.2414"
"2018-07-01","Office Supplies","Binders","Consumer","Central","Austria","79.05","4.53","7","0.0573"
"2018-07-01","Office Supplies","Binders","Consumer","Central","France","49.34","-20.33","8","-0.412"
"2018-07-01","Office Supplies","Binders","Consumer","Central","Netherlands","75.5","-55.94","13","-0.7409"
"2018-07-01","Office Supplies","Binders","Consumer","North","United Kingdom","544.59","205.95","22","0.3782"
"2018-07-01","Office Supplies","Binders","Consumer","South","Spain","162.09","53.34","15","0.3291"
"2018-07-01","Office Supplies","Binders","Corporate","Central","Germany","158.16","68.07","13","0.4304"
"2018-07-01","Office Supplies","Binders","Corporate","Central","Netherlands","6.51","-2.49","1","-0.3825"
"2018-07-01","Office Supplies","Binders","Corporate","South","Italy","60.54","25.62","6","0.4232"
"2018-07-01","Office Supplies","Binders","Home Office","Central","France","48.42","14.52","1","0.2999"
"2018-07-01","Office Supplies","Binders","Home Office","Central","Netherlands","73.44","-20.61","3","-0.2806"
"2018-07-01","Office Supplies","Binders","Home Office","South","Italy","43.83","14.4","3","0.3285"
"2018-07-01","Office Supplies","Binders","Home Office","South","Spain","29.88","2.64","2","0.0884"
"2018-07-01","Office Supplies","Envelopes","Consumer","Central","Austria","122.43","42.84","7","0.3499"
"2018-07-01","Office Supplies","Envelopes","Consumer","South","Spain","83.4","3.3","2","0.0396"
"2018-07-01","Office Supplies","Envelopes","Home Office","Central","Germany","202.23","16.17","7","0.08"
"2018-07-01","Office Supplies","Fasteners","Consumer","North","United Kingdom","100.26","25.02","6","0.2496"
"2018-07-01","Office Supplies","Fasteners","Consumer","South","Italy","42.57","8.46","3","0.1987"
"2018-07-01","Office Supplies","Fasteners","Consumer","South","Spain","41.01","12.45","4","0.3036"
"2018-07-01","Office Supplies","Fasteners","Corporate","North","Denmark","17.07","-3.09","2","-0.181"
"2018-07-01","Office Supplies","Fasteners","Home Office","Central","Austria","45.96","0.36","4","0.0078"
"2018-07-01","Office Supplies","Fasteners","Home Office","Central","France","54.75","21.3","5","0.389"
"2018-07-01","Office Supplies","Labels","Consumer","Central","Germany","28.92","1.92","3","0.0663"
"2018-07-01","Office Supplies","Labels","Consumer","Central","Netherlands","9.51","-8.19","2","-0.8612"
"2018-07-01","Office Supplies","Labels","Consumer","South","Italy","25.92","3.06","3","0.1181"
"2018-07-01","Office Supplies","Labels","Consumer","South","Spain","51.48","21.6","4","0.4196"
"2018-07-01","Office Supplies","Labels","Corporate","Central","France","133.5","31.62","13","0.2369"
"2018-07-01","Office Supplies","Labels","Home Office","Central","Belgium","10.08","1.68","2","0.1667"
"2018-07-01","Office Supplies","Labels","Home Office","Central","France","25.38","9.63","3","0.3794"
"2018-07-01","Office Supplies","Labels","Home Office","South","Italy","51.03","2.52","7","0.0494"
"2018-07-01","Office Supplies","Paper","Consumer","Central","Austria","121.68","37.62","6","0.3092"
"2018-07-01","Office Supplies","Paper","Consumer","Central","France","79.74","0","3","0"
"2018-07-01","Office Supplies","Paper","Consumer","Central","Germany","62.4","8.1","2","0.1298"
"2018-07-01","Office Supplies","Paper","Consumer","Central","Netherlands","30.48","-25.02","2","-0.8209"
"2018-07-01","Office Supplies","Paper","Consumer","South","Italy","224.01","31.68","6","0.1414"
"2018-07-01","Office Supplies","Paper","Consumer","South","Spain","43.98","20.22","2","0.4598"
"2018-07-01","Office Supplies","Paper","Corporate","South","Spain","113.64","47.64","4","0.4192"
"2018-07-01","Office Supplies","Paper","Home Office","Central","France","102.42","48.06","6","0.4692"
"2018-07-01","Office Supplies","Paper","Home Office","Central","Germany","59.34","5.34","2","0.09"
"2018-07-01","Office Supplies","Storage","Consumer","Central","Austria","315.12","88.02","8","0.2793"
"2018-07-01","Office Supplies","Storage","Consumer","Central","Germany","22.92","4.05","1","0.1768"
"2018-07-01","Office Supplies","Storage","Consumer","North","United Kingdom","1600.08","247.11","21","0.1544"
"2018-07-01","Office Supplies","Storage","Consumer","South","Italy","33.75","3.33","3","0.0987"
"2018-07-01","Office Supplies","Storage","Consumer","South","Spain","178.55","77.36","1","0.4333"
"2018-07-01","Office Supplies","Storage","Corporate","Central","France","193.54","45.4","7","0.2346"
"2018-07-01","Office Supplies","Storage","Corporate","Central","Germany","560.12","72.94","9","0.1302"
"2018-07-01","Office Supplies","Storage","Corporate","North","United Kingdom","1016.1","314.85","5","0.3099"
"2018-07-01","Office Supplies","Storage","Corporate","South","Spain","261.95","63.95","6","0.2441"
"2018-07-01","Office Supplies","Storage","Home Office","Central","Belgium","993.36","98.25","8","0.0989"
"2018-07-01","Office Supplies","Storage","Home Office","Central","France","277.7","-9.4","5","-0.0339"
"2018-07-01","Office Supplies","Storage","Home Office","Central","Netherlands","396.78","-7.98","4","-0.0201"
"2018-07-01","Office Supplies","Storage","Home Office","North","Sweden","32.66","-11.86","7","-0.3633"
"2018-07-01","Office Supplies","Storage","Home Office","North","United Kingdom","556.8","26.22","5","0.0471"
"2018-07-01","Office Supplies","Storage","Home Office","South","Spain","1537.89","176.1","15","0.1145"
"2018-07-01","Office Supplies","Supplies","Consumer","Central","France","109.32","4.32","4","0.0395"
"2018-07-01","Office Supplies","Supplies","Consumer","Central","Germany","190.56","93.36","4","0.4899"
"2018-07-01","Office Supplies","Supplies","Consumer","Central","Netherlands","32.53","-28.66","3","-0.8811"
"2018-07-01","Office Supplies","Supplies","Consumer","North","United Kingdom","542.4","32.19","16","0.0593"
"2018-07-01","Office Supplies","Supplies","Consumer","South","Italy","658.32","62.37","16","0.0947"
"2018-07-01","Office Supplies","Supplies","Consumer","South","Spain","179.55","39.39","5","0.2194"
"2018-07-01","Office Supplies","Supplies","Corporate","Central","Germany","36.51","5.46","1","0.1495"
"2018-07-01","Office Supplies","Supplies","Corporate","North","United Kingdom","189.42","52.92","7","0.2794"
"2018-07-01","Office Supplies","Supplies","Home Office","Central","Netherlands","16.71","-15.39","2","-0.921"
"2018-07-01","Technology","Accessories","Consumer","Central","Austria","524.46","144.84","6","0.2762"
"2018-07-01","Technology","Accessories","Consumer","North","United Kingdom","197.07","59.1","5","0.2999"
"2018-07-01","Technology","Accessories","Consumer","South","Italy","1482.27","74.7","8","0.0504"
"2018-07-01","Technology","Accessories","Consumer","South","Spain","341.73","34.11","3","0.0998"
"2018-07-01","Technology","Accessories","Corporate","Central","France","217.35","21.69","3","0.0998"
"2018-07-01","Technology","Accessories","Corporate","North","Sweden","68.03","-54.52","5","-0.8015"
"2018-07-01","Technology","Accessories","Corporate","North","United Kingdom","41.88","15.33","1","0.366"
"2018-07-01","Technology","Accessories","Corporate","South","Italy","80.58","9.66","2","0.1199"
"2018-07-01","Technology","Accessories","Home Office","Central","Belgium","324","38.88","8","0.12"
"2018-07-01","Technology","Accessories","Home Office","Central","France","517.95","82.8","5","0.1599"
"2018-07-01","Technology","Accessories","Home Office","Central","Netherlands","83.67","-28.47","2","-0.3403"
"2018-07-01","Technology","Copiers","Consumer","Central","Germany","886.95","79.74","3","0.0899"
"2018-07-01","Technology","Copiers","Consumer","North","Sweden","321.75","-193.05","5","-0.6"
"2018-07-01","Technology","Copiers","Consumer","South","Italy","446.04","53.46","3","0.1199"
"2018-07-01","Technology","Copiers","Consumer","South","Spain","574.47","143.55","3","0.2499"
"2018-07-01","Technology","Copiers","Corporate","Central","France","249.77","17.6","1","0.0705"
"2018-07-01","Technology","Copiers","Corporate","South","Italy","478.56","239.28","4","0.5"
"2018-07-01","Technology","Copiers","Home Office","South","Spain","284.76","14.22","2","0.0499"
"2018-07-01","Technology","Machines","Consumer","Central","France","966.27","-73.86","5","-0.0764"
"2018-07-01","Technology","Machines","Consumer","Central","Switzerland","1101.33","319.14","9","0.2898"
"2018-07-01","Technology","Machines","Consumer","North","United Kingdom","468.6","32.76","4","0.0699"
"2018-07-01","Technology","Machines","Consumer","South","Italy","208.73","-62.71","4","-0.3004"
"2018-07-01","Technology","Machines","Corporate","Central","Germany","761.4","266.49","9","0.35"
"2018-07-01","Technology","Phones","Consumer","Central","France","1824.14","-1303.06","8","-0.7143"
"2018-07-01","Technology","Phones","Consumer","Central","Germany","2616.96","1151.4","4","0.44"
"2018-07-01","Technology","Phones","Consumer","North","United Kingdom","1227.18","232.62","8","0.1896"
"2018-07-01","Technology","Phones","Consumer","South","Portugal","182.62","-65.78","5","-0.3602"
"2018-07-01","Technology","Phones","Consumer","South","Spain","1717.85","-133.63","3","-0.0778"
"2018-07-01","Technology","Phones","Corporate","Central","France","129.13","10.63","2","0.0823"
"2018-07-01","Technology","Phones","Corporate","Central","Netherlands","65.37","-15.69","2","-0.24"
"2018-07-01","Technology","Phones","Corporate","South","Italy","3442.79","-290.89","9","-0.0845"
"2018-07-01","Technology","Phones","Home Office","Central","Netherlands","259.56","-145.44","4","-0.5603"
"2018-07-01","Technology","Phones","Home Office","North","United Kingdom","2334.51","465.3","6","0.1993"
"2018-08-01","Furniture","Bookcases","Consumer","Central","France","2489.51","468.38","12","0.1881"
"2018-08-01","Furniture","Bookcases","Consumer","Central","Germany","1438.96","329.32","11","0.2289"
"2018-08-01","Furniture","Bookcases","Consumer","North","United Kingdom","512.19","46.08","3","0.09"
"2018-08-01","Furniture","Bookcases","Consumer","South","Italy","1216.53","304.08","7","0.25"
"2018-08-01","Furniture","Bookcases","Consumer","South","Spain","2814.87","606.3","14","0.2154"
"2018-08-01","Furniture","Bookcases","Corporate","Central","Belgium","504.09","115.92","3","0.23"
"2018-08-01","Furniture","Bookcases","Corporate","Central","Germany","400.79","26.66","3","0.0665"
"2018-08-01","Furniture","Bookcases","Corporate","North","Ireland","148.44","-100.98","2","-0.6803"
"2018-08-01","Furniture","Bookcases","Corporate","North","United Kingdom","1218.24","419.52","8","0.3444"
"2018-08-01","Furniture","Bookcases","Corporate","South","Italy","740.85","266.7","5","0.36"
"2018-08-01","Furniture","Bookcases","Corporate","South","Spain","124.86","48.69","1","0.39"
"2018-08-01","Furniture","Bookcases","Home Office","Central","France","217.89","77.43","2","0.3554"
"2018-08-01","Furniture","Bookcases","Home Office","Central","Germany","3152.52","686.79","17","0.2179"
"2018-08-01","Furniture","Bookcases","Home Office","Central","Netherlands","490.32","-127.68","8","-0.2604"
"2018-08-01","Furniture","Bookcases","Home Office","Central","Switzerland","289.44","23.1","2","0.0798"
"2018-08-01","Furniture","Bookcases","Home Office","South","Italy","592.68","213.36","4","0.36"
"2018-08-01","Furniture","Chairs","Consumer","Central","France","484.46","27.98","8","0.0578"
"2018-08-01","Furniture","Chairs","Consumer","South","Italy","114.78","-157.92","5","-1"
"2018-08-01","Furniture","Chairs","Consumer","South","Spain","1382.59","-206.57","8","-0.1494"
"2018-08-01","Furniture","Chairs","Corporate","Central","France","1770.8","291.23","16","0.1645"
"2018-08-01","Furniture","Chairs","Corporate","Central","Germany","267.12","-40.08","2","-0.15"
"2018-08-01","Furniture","Chairs","Corporate","North","Ireland","412.7","-313.88","9","-0.7605"
"2018-08-01","Furniture","Chairs","Corporate","North","Norway","1327.2","318.48","8","0.24"
"2018-08-01","Furniture","Chairs","Corporate","North","United Kingdom","274.32","0","2","0"
"2018-08-01","Furniture","Chairs","Corporate","South","Italy","120.86","-114.55","5","-0.9477"
"2018-08-01","Furniture","Chairs","Home Office","Central","Netherlands","72.68","-36.4","3","-0.5009"
"2018-08-01","Furniture","Chairs","Home Office","North","United Kingdom","641.88","25.5","7","0.0397"
"2018-08-01","Furniture","Chairs","Home Office","South","Italy","134.35","-33.59","2","-0.25"
"2018-08-01","Furniture","Furnishings","Consumer","Central","France","1307.28","203.64","12","0.1558"
"2018-08-01","Furniture","Furnishings","Consumer","Central","Netherlands","263.88","-29.7","3","-0.1126"
"2018-08-01","Furniture","Furnishings","Consumer","North","Sweden","42.43","-23.39","2","-0.5512"
"2018-08-01","Furniture","Furnishings","Consumer","North","United Kingdom","148.51","16.87","4","0.1136"
"2018-08-01","Furniture","Furnishings","Consumer","South","Italy","990.99","171.36","12","0.1729"
"2018-08-01","Furniture","Furnishings","Corporate","Central","France","50.52","20.16","2","0.399"
"2018-08-01","Furniture","Furnishings","Corporate","Central","Germany","462.21","119.34","12","0.2582"
"2018-08-01","Furniture","Furnishings","Corporate","North","United Kingdom","706.99","-117.8","25","-0.1666"
"2018-08-01","Furniture","Furnishings","Corporate","South","Spain","191.28","53.52","8","0.2798"
"2018-08-01","Furniture","Furnishings","Home Office","Central","Netherlands","71.42","-14.38","4","-0.2013"
"2018-08-01","Furniture","Furnishings","Home Office","North","United Kingdom","131.85","-79.2","5","-0.6007"
"2018-08-01","Furniture","Tables","Consumer","Central","France","1661.05","-255.59","6","-0.1539"
"2018-08-01","Furniture","Tables","Corporate","Central","France","2303.55","-989.07","7","-0.4294"
"2018-08-01","Furniture","Tables","Home Office","North","United Kingdom","856.68","274.08","2","0.3199"
"2018-08-01","Office Supplies","Appliances","Consumer","Central","France","2029.81","480.34","4","0.2366"
"2018-08-01","Office Supplies","Appliances","Consumer","Central","Germany","812.13","-80.04","7","-0.0986"
"2018-08-01","Office Supplies","Appliances","Consumer","North","Ireland","747.4","-269.14","3","-0.3601"
"2018-08-01","Office Supplies","Appliances","Consumer","North","United Kingdom","1861.02","528.63","9","0.2841"
"2018-08-01","Office Supplies","Appliances","Consumer","South","Spain","911.7","300.57","3","0.3297"
"2018-08-01","Office Supplies","Appliances","Corporate","Central","France","1541.43","445.23","3","0.2888"
"2018-08-01","Office Supplies","Appliances","Corporate","Central","Germany","340.99","-85.25","6","-0.25"
"2018-08-01","Office Supplies","Appliances","Corporate","North","United Kingdom","1549.53","257.97","4","0.1665"
"2018-08-01","Office Supplies","Appliances","Corporate","South","Spain","169.5","50.82","2","0.2998"
"2018-08-01","Office Supplies","Appliances","Home Office","Central","France","1955.12","608.24","4","0.3111"
"2018-08-01","Office Supplies","Appliances","Home Office","South","Italy","1708.74","563.85","3","0.33"
"2018-08-01","Office Supplies","Appliances","Home Office","South","Spain","267.72","7.92","4","0.0296"
"2018-08-01","Office Supplies","Art","Consumer","Central","France","1121.34","368.82","34","0.3289"
"2018-08-01","Office Supplies","Art","Consumer","Central","Germany","1013.79","311.82","42","0.3076"
"2018-08-01","Office Supplies","Art","Consumer","Central","Netherlands","55.26","-38.7","4","-0.7003"
"2018-08-01","Office Supplies","Art","Consumer","North","Ireland","43.52","-7.88","3","-0.181"
"2018-08-01","Office Supplies","Art","Consumer","North","Norway","168.63","31.92","7","0.1893"
"2018-08-01","Office Supplies","Art","Consumer","North","Sweden","17.01","-2.73","2","-0.1605"
"2018-08-01","Office Supplies","Art","Consumer","North","United Kingdom","1163.03","285.92","34","0.2458"
"2018-08-01","Office Supplies","Art","Consumer","South","Italy","483.27","123.42","16","0.2554"
"2018-08-01","Office Supplies","Art","Consumer","South","Spain","105.24","19.98","2","0.1899"
"2018-08-01","Office Supplies","Art","Corporate","Central","Austria","146.82","33.78","3","0.2301"
"2018-08-01","Office Supplies","Art","Corporate","Central","Belgium","107.4","8.58","2","0.0799"
"2018-08-01","Office Supplies","Art","Corporate","Central","France","284.79","1.08","13","0.0038"
"2018-08-01","Office Supplies","Art","Corporate","Central","Germany","284.1","42.6","5","0.1499"
"2018-08-01","Office Supplies","Art","Corporate","North","United Kingdom","221.1","63.15","7","0.2856"
"2018-08-01","Office Supplies","Art","Corporate","South","Italy","285.93","0","8","0"
"2018-08-01","Office Supplies","Art","Corporate","South","Spain","106.98","40.74","6","0.3808"
"2018-08-01","Office Supplies","Art","Home Office","Central","France","788.31","283.11","21","0.3591"
"2018-08-01","Office Supplies","Art","Home Office","Central","Germany","518.34","147.33","14","0.2842"
"2018-08-01","Office Supplies","Art","Home Office","Central","Netherlands","80.86","-43.7","3","-0.5403"
"2018-08-01","Office Supplies","Art","Home Office","North","Denmark","24.96","-8.49","1","-0.3401"
"2018-08-01","Office Supplies","Art","Home Office","North","Norway","101.58","13.2","2","0.1299"
"2018-08-01","Office Supplies","Art","Home Office","South","Spain","10.05","4.92","1","0.4896"
"2018-08-01","Office Supplies","Binders","Consumer","Central","France","1016.37","204.81","38","0.2015"
"2018-08-01","Office Supplies","Binders","Consumer","Central","Germany","113.64","20.73","15","0.1824"
"2018-08-01","Office Supplies","Binders","Consumer","Central","Netherlands","27.33","-20.25","2","-0.7409"
"2018-08-01","Office Supplies","Binders","Consumer","Central","Switzerland","34.38","8.91","3","0.2592"
"2018-08-01","Office Supplies","Binders","Consumer","North","Norway","31.68","2.52","2","0.0795"
"2018-08-01","Office Supplies","Binders","Consumer","North","Sweden","263.34","-194.31","14","-0.7379"
"2018-08-01","Office Supplies","Binders","Consumer","North","United Kingdom","446.18","95.69","22","0.2145"
"2018-08-01","Office Supplies","Binders","Consumer","South","Italy","204.66","70.5","9","0.3445"
"2018-08-01","Office Supplies","Binders","Consumer","South","Spain","503.52","85.32","21","0.1694"
"2018-08-01","Office Supplies","Binders","Corporate","Central","Belgium","4.89","1.17","1","0.2393"
"2018-08-01","Office Supplies","Binders","Corporate","Central","France","605.68","112.12","33","0.1851"
"2018-08-01","Office Supplies","Binders","Corporate","Central","Germany","878.85","242.13","35","0.2755"
"2018-08-01","Office Supplies","Binders","Corporate","Central","Netherlands","26.76","-6.48","4","-0.2422"
"2018-08-01","Office Supplies","Binders","Corporate","North","Norway","41.7","6.12","3","0.1468"
"2018-08-01","Office Supplies","Binders","Corporate","North","Sweden","59.82","-12.06","4","-0.2016"
"2018-08-01","Office Supplies","Binders","Corporate","North","United Kingdom","161.28","40.17","13","0.2491"
"2018-08-01","Office Supplies","Binders","Corporate","South","Italy","22.05","6.75","3","0.3061"
"2018-08-01","Office Supplies","Binders","Corporate","South","Spain","25.8","6.6","4","0.2558"
"2018-08-01","Office Supplies","Binders","Home Office","Central","France","764.34","182.64","41","0.239"
"2018-08-01","Office Supplies","Binders","Home Office","Central","Germany","84.9","23.7","10","0.2792"
"2018-08-01","Office Supplies","Binders","Home Office","Central","Netherlands","18.54","-14.85","3","-0.801"
"2018-08-01","Office Supplies","Binders","Home Office","Central","Switzerland","67.59","19.5","5","0.2885"
"2018-08-01","Office Supplies","Binders","Home Office","North","United Kingdom","365.1","148.62","18","0.4071"
"2018-08-01","Office Supplies","Envelopes","Consumer","Central","Germany","179.25","25.05","5","0.1397"
"2018-08-01","Office Supplies","Envelopes","Consumer","Central","Netherlands","14.4","-1.44","4","-0.1"
"2018-08-01","Office Supplies","Envelopes","Consumer","North","Sweden","21.84","-14.88","4","-0.6813"
"2018-08-01","Office Supplies","Envelopes","Consumer","North","United Kingdom","508.65","102.42","20","0.2014"
"2018-08-01","Office Supplies","Envelopes","Corporate","Central","France","208.44","72.78","10","0.3492"
"2018-08-01","Office Supplies","Envelopes","Corporate","Central","Netherlands","114.3","-39","5","-0.3412"
"2018-08-01","Office Supplies","Envelopes","Corporate","North","Norway","194.64","62.28","4","0.32"
"2018-08-01","Office Supplies","Envelopes","Home Office","Central","France","77.4","33.21","3","0.4291"
"2018-08-01","Office Supplies","Fasteners","Consumer","Central","France","264.81","114.96","16","0.4341"
"2018-08-01","Office Supplies","Fasteners","Consumer","Central","Germany","94.68","14.49","8","0.153"
"2018-08-01","Office Supplies","Fasteners","Consumer","North","Ireland","28.58","-4.12","5","-0.1444"
"2018-08-01","Office Supplies","Fasteners","Consumer","North","United Kingdom","17.58","6.66","2","0.3788"
"2018-08-01","Office Supplies","Fasteners","Consumer","South","Italy","164.61","57.06","12","0.3466"
"2018-08-01","Office Supplies","Fasteners","Consumer","South","Spain","66.42","13.14","6","0.1978"
"2018-08-01","Office Supplies","Fasteners","Corporate","Central","France","55.32","14.37","5","0.2598"
"2018-08-01","Office Supplies","Fasteners","Corporate","Central","Germany","271.32","127.26","14","0.469"
"2018-08-01","Office Supplies","Fasteners","Corporate","Central","Switzerland","50.28","15.48","4","0.3079"
"2018-08-01","Office Supplies","Fasteners","Corporate","South","Spain","11.43","4.89","1","0.4278"
"2018-08-01","Office Supplies","Fasteners","Home Office","Central","France","112.95","-38.52","9","-0.341"
"2018-08-01","Office Supplies","Fasteners","Home Office","Central","Germany","27.6","2.76","2","0.1"
"2018-08-01","Office Supplies","Fasteners","Home Office","Central","Netherlands","20.97","-5.94","3","-0.2833"
"2018-08-01","Office Supplies","Fasteners","Home Office","North","United Kingdom","21.72","8.64","2","0.3978"
"2018-08-01","Office Supplies","Labels","Consumer","Central","France","165.99","41.04","18","0.2472"
"2018-08-01","Office Supplies","Labels","Consumer","Central","Germany","123.27","42.9","13","0.348"
"2018-08-01","Office Supplies","Labels","Consumer","North","Sweden","28.88","-17.95","7","-0.6218"
"2018-08-01","Office Supplies","Labels","Consumer","North","United Kingdom","232.94","30.53","27","0.1311"
"2018-08-01","Office Supplies","Labels","Corporate","Central","France","89.22","37.2","7","0.4169"
"2018-08-01","Office Supplies","Labels","Corporate","Central","Germany","60.15","14.19","6","0.2359"
"2018-08-01","Office Supplies","Labels","Corporate","North","United Kingdom","92.16","24.84","9","0.2695"
"2018-08-01","Office Supplies","Labels","Home Office","Central","France","104.25","18.12","10","0.1738"
"2018-08-01","Office Supplies","Labels","Home Office","Central","Germany","55.94","4.91","7","0.0878"
"2018-08-01","Office Supplies","Labels","Home Office","North","United Kingdom","46.92","9.96","4","0.2123"
"2018-08-01","Office Supplies","Labels","Home Office","South","Italy","34.5","12.3","5","0.3565"
"2018-08-01","Office Supplies","Paper","Consumer","Central","France","225.12","78.48","12","0.3486"
"2018-08-01","Office Supplies","Paper","Consumer","Central","Germany","130.56","27.36","4","0.2096"
"2018-08-01","Office Supplies","Paper","Consumer","South","Italy","131.85","26.25","5","0.1991"
"2018-08-01","Office Supplies","Paper","Consumer","South","Portugal","34.35","-11.1","5","-0.3231"
"2018-08-01","Office Supplies","Paper","Corporate","Central","Germany","261.06","52.86","12","0.2025"
"2018-08-01","Office Supplies","Paper","Corporate","South","Italy","118.5","42.6","5","0.3595"
"2018-08-01","Office Supplies","Paper","Corporate","South","Spain","99.66","6.96","2","0.0698"
"2018-08-01","Office Supplies","Paper","Home Office","Central","Austria","52.53","9.45","1","0.1799"
"2018-08-01","Office Supplies","Paper","Home Office","Central","France","206.28","85.5","8","0.4145"
"2018-08-01","Office Supplies","Paper","Home Office","Central","Switzerland","33.78","13.8","2","0.4085"
"2018-08-01","Office Supplies","Storage","Consumer","Central","France","2099.98","383.83","23","0.1828"
"2018-08-01","Office Supplies","Storage","Consumer","Central","Germany","1870.99","89.68","19","0.0479"
"2018-08-01","Office Supplies","Storage","Consumer","Central","Netherlands","351.68","-344.78","5","-0.9804"
"2018-08-01","Office Supplies","Storage","Consumer","Central","Switzerland","46.65","14.85","5","0.3183"
"2018-08-01","Office Supplies","Storage","Consumer","North","Ireland","295.52","-224.9","11","-0.761"
"2018-08-01","Office Supplies","Storage","Consumer","North","Sweden","143.34","-71.7","8","-0.5002"
"2018-08-01","Office Supplies","Storage","Consumer","North","United Kingdom","1309.56","241.95","19","0.1848"
"2018-08-01","Office Supplies","Storage","Consumer","South","Italy","1235.75","-370.72","16","-0.3"
"2018-08-01","Office Supplies","Storage","Consumer","South","Portugal","79.92","0","3","0"
